+----------------------------------------+-----+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Registry name                          |  ID | Effects                                                                                                                                                                                                       |
| potioncore:long_broken_armor           | 153 | PotionEffect:{Potion:[reg:potioncore:broken_armor,name:effect.broken_armor,isBad:true,isBeneficial:false],amplifier:0,duration:1800,isSplashPotion:false,isAmbient:false}                                     |
| potioncore:long_climb                  | 115 | PotionEffect:{Potion:[reg:potioncore:climb,name:effect.climb,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                   |
| potioncore:long_diamond_skin           |  99 | PotionEffect:{Potion:[reg:potioncore:diamond_skin,name:effect.diamond_skin,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                     |
| potioncore:long_drown                  | 111 | PotionEffect:{Potion:[reg:potioncore:drown,name:effect.drown,isBad:true,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                   |
| potioncore:long_glowing                |  63 | PotionEffect:{Potion:[reg:minecraft:glowing,name:effect.glowing,isBad:false,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:long_haste                  |  66 | PotionEffect:{Potion:[reg:minecraft:haste,name:effect.digSpeed,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:long_iron_skin              |  91 | PotionEffect:{Potion:[reg:potioncore:iron_skin,name:effect.iron_skin,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                           |
| potioncore:long_klutz                  | 148 | PotionEffect:{Potion:[reg:potioncore:klutz,name:effect.klutz,isBad:true,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                   |
| potioncore:long_levitation             |  58 | PotionEffect:{Potion:[reg:minecraft:levitation,name:effect.levitation,isBad:true,isBeneficial:false],amplifier:0,duration:1200,isSplashPotion:false,isAmbient:false}                                          |
| potioncore:long_potion_sickness        | 231 | PotionEffect:{Potion:[reg:potioncore:potion_sickness,name:effect.potion_sickness,isBad:true,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                               |
| potioncore:long_purity                 |  93 | PotionEffect:{Potion:[reg:potioncore:purity,name:effect.purity,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:long_recoil                 |  88 | PotionEffect:{Potion:[reg:potioncore:recoil,name:effect.recoil,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:long_revival                | 145 | PotionEffect:{Potion:[reg:potioncore:revival,name:effect.revival,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:long_rust                   | 120 | PotionEffect:{Potion:[reg:potioncore:rust,name:effect.rust,isBad:true,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                     |
| potioncore:long_slow_fall              | 159 | PotionEffect:{Potion:[reg:potioncore:slow_fall,name:effect.slow_fall,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                           |
| potioncore:long_step_up                | 109 | PotionEffect:{Potion:[reg:potioncore:step_up,name:effect.step_up,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:long_vulnerable             | 123 | PotionEffect:{Potion:[reg:potioncore:vulnerable,name:effect.vulnerable,isBad:true,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                         |
| potioncore:long_weight                 | 139 | PotionEffect:{Potion:[reg:potioncore:weight,name:effect.weight,isBad:true,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:long_wither                 |  47 | PotionEffect:{Potion:[reg:minecraft:wither,name:effect.wither,isBad:true,isBeneficial:false],amplifier:0,duration:1800,isSplashPotion:false,isAmbient:false}                                                  |
| potioncore:potion_sickness             | 221 | PotionEffect:{Potion:[reg:potioncore:potion_sickness,name:effect.potion_sickness,isBad:true,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                               |
| potioncore:purity                      |  92 | PotionEffect:{Potion:[reg:potioncore:purity,name:effect.purity,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:recoil                      |  86 | PotionEffect:{Potion:[reg:potioncore:recoil,name:effect.recoil,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:revival                     | 143 | PotionEffect:{Potion:[reg:potioncore:revival,name:effect.revival,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:rust                        | 118 | PotionEffect:{Potion:[reg:potioncore:rust,name:effect.rust,isBad:true,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                     |
| potioncore:slow_fall                   | 157 | PotionEffect:{Potion:[reg:potioncore:slow_fall,name:effect.slow_fall,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                           |
| potioncore:step_up                     | 107 | PotionEffect:{Potion:[reg:potioncore:step_up,name:effect.step_up,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:strong_archery              | 167 | PotionEffect:{Potion:[reg:potioncore:archery,name:effect.archery,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:strong_blindness            |  52 | PotionEffect:{Potion:[reg:minecraft:blindness,name:effect.blindness,isBad:true,isBeneficial:false],amplifier:1,duration:450,isSplashPotion:false,isAmbient:false}                                             |
| potioncore:strong_broken_armor         | 152 | PotionEffect:{Potion:[reg:potioncore:broken_armor,name:effect.broken_armor,isBad:true,isBeneficial:false],amplifier:1,duration:450,isSplashPotion:false,isAmbient:false}                                      |
| potioncore:strong_curse                | 163 | PotionEffect:{Potion:[reg:potioncore:curse,name:effect.curse,isBad:true,isBeneficial:false],amplifier:1,duration:1,isSplashPotion:false,isAmbient:false}                                                      |
| potioncore:strong_diamond_skin         |  98 | PotionEffect:{Potion:[reg:potioncore:diamond_skin,name:effect.diamond_skin,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                     |
| potioncore:strong_explode              | 125 | PotionEffect:{Potion:[reg:potioncore:explode,name:effect.explode,isBad:true,isBeneficial:false],amplifier:1,duration:1,isSplashPotion:false,isAmbient:false}                                                  |
| potioncore:strong_haste                |  65 | PotionEffect:{Potion:[reg:minecraft:haste,name:effect.digSpeed,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:strong_iron_skin            |  90 | PotionEffect:{Potion:[reg:potioncore:iron_skin,name:effect.iron_skin,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                           |
| potioncore:strong_klutz                | 147 | PotionEffect:{Potion:[reg:potioncore:klutz,name:effect.klutz,isBad:true,isBeneficial:false],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                                   |
| potioncore:strong_launch               | 141 | PotionEffect:{Potion:[reg:potioncore:launch,name:effect.launch,isBad:true,isBeneficial:false],amplifier:1,duration:1,isSplashPotion:false,isAmbient:false}                                                    |
| potioncore:strong_levitation           |  57 | PotionEffect:{Potion:[reg:minecraft:levitation,name:effect.levitation,isBad:true,isBeneficial:false],amplifier:1,duration:300,isSplashPotion:false,isAmbient:false}                                           |
| potioncore:strong_potion_sickness      | 196 | PotionEffect:{Potion:[reg:potioncore:potion_sickness,name:effect.potion_sickness,isBad:true,isBeneficial:false],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                               |
| potioncore:strong_recoil               |  87 | PotionEffect:{Potion:[reg:potioncore:recoil,name:effect.recoil,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:strong_revival              | 144 | PotionEffect:{Potion:[reg:potioncore:revival,name:effect.revival,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:strong_rust                 | 119 | PotionEffect:{Potion:[reg:potioncore:rust,name:effect.rust,isBad:true,isBeneficial:false],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                                     |
| potioncore:strong_slow_fall            | 158 | PotionEffect:{Potion:[reg:potioncore:slow_fall,name:effect.slow_fall,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                           |
| potioncore:strong_step_up              | 108 | PotionEffect:{Potion:[reg:potioncore:step_up,name:effect.step_up,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                               |
| potioncore:strong_teleport             | 101 | PotionEffect:{Potion:[reg:potioncore:teleport,name:effect.teleport,isBad:true,isBeneficial:false],amplifier:1,duration:1,isSplashPotion:false,isAmbient:false}                                                |
| potioncore:strong_vulnerable           | 122 | PotionEffect:{Potion:[reg:potioncore:vulnerable,name:effect.vulnerable,isBad:true,isBeneficial:false],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                         |
| potioncore:strong_weight               | 138 | PotionEffect:{Potion:[reg:potioncore:weight,name:effect.weight,isBad:true,isBeneficial:false],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:strong_wither               |  46 | PotionEffect:{Potion:[reg:minecraft:wither,name:effect.wither,isBad:true,isBeneficial:false],amplifier:1,duration:450,isSplashPotion:false,isAmbient:false}                                                   |
| potioncore:teleport                    | 100 | PotionEffect:{Potion:[reg:potioncore:teleport,name:effect.teleport,isBad:true,isBeneficial:false],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                                |
| potioncore:teleport_surface            | 102 | PotionEffect:{Potion:[reg:potioncore:teleport_surface,name:effect.teleport_surface,isBad:false,isBeneficial:true],amplifier:0,duration:1,isSplashPotion:false,isAmbient:false}                                |
| potioncore:unluck                      |  76 | PotionEffect:{Potion:[reg:minecraft:unluck,name:effect.unluck,isBad:true,isBeneficial:false],amplifier:0,duration:6000,isSplashPotion:false,isAmbient:false}                                                  |
| potioncore:vulnerable                  | 121 | PotionEffect:{Potion:[reg:potioncore:vulnerable,name:effect.vulnerable,isBad:true,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                         |
| potioncore:weight                      | 137 | PotionEffect:{Potion:[reg:potioncore:weight,name:effect.weight,isBad:true,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                 |
| potioncore:wither                      |  45 | PotionEffect:{Potion:[reg:minecraft:wither,name:effect.wither,isBad:true,isBeneficial:false],amplifier:0,duration:900,isSplashPotion:false,isAmbient:false}                                                   |
| quark:danger_sight                     |  69 | PotionEffect:{Potion:[reg:quark:danger_sight,name:quark.potion.danger_sight.name,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                               |
| quark:haste                            |  55 | PotionEffect:{Potion:[reg:minecraft:haste,name:effect.digSpeed,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                                 |
| quark:long_danger_sight                |  60 | PotionEffect:{Potion:[reg:quark:danger_sight,name:quark.potion.danger_sight.name,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                               |
| quark:long_haste                       |  61 | PotionEffect:{Potion:[reg:minecraft:haste,name:effect.digSpeed,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                                 |
| quark:long_mining_fatigue              |  67 | PotionEffect:{Potion:[reg:minecraft:mining_fatigue,name:effect.digSlowDown,isBad:true,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                     |
| quark:long_resilience                  |  44 | PotionEffect:{Potion:[reg:quark:resilience,name:quark.potion.resilience.name,isBad:false,isBeneficial:false],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                  |
| quark:long_resistance                  |  59 | PotionEffect:{Potion:[reg:minecraft:resistance,name:effect.resistance,isBad:false,isBeneficial:true],amplifier:0,duration:9600,isSplashPotion:false,isAmbient:false}                                          |
| quark:mining_fatigue                   |  70 | PotionEffect:{Potion:[reg:minecraft:mining_fatigue,name:effect.digSlowDown,isBad:true,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                     |
| quark:resilience                       |  43 | PotionEffect:{Potion:[reg:quark:resilience,name:quark.potion.resilience.name,isBad:false,isBeneficial:false],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                  |
| quark:resistance                       |  54 | PotionEffect:{Potion:[reg:minecraft:resistance,name:effect.resistance,isBad:false,isBeneficial:true],amplifier:0,duration:3600,isSplashPotion:false,isAmbient:false}                                          |
| quark:strong_haste                     |  50 | PotionEffect:{Potion:[reg:minecraft:haste,name:effect.digSpeed,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                                 |
| quark:strong_mining_fatigue            |  49 | PotionEffect:{Potion:[reg:minecraft:mining_fatigue,name:effect.digSlowDown,isBad:true,isBeneficial:false],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                     |
| quark:strong_resilience                |  48 | PotionEffect:{Potion:[reg:quark:resilience,name:quark.potion.resilience.name,isBad:false,isBeneficial:false],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                  |
| quark:strong_resistance                |  68 | PotionEffect:{Potion:[reg:minecraft:resistance,name:effect.resistance,isBad:false,isBeneficial:true],amplifier:1,duration:1800,isSplashPotion:false,isAmbient:false}                                          |
| tmclerics:amnesia                      |  41 | PotionEffect:{Potion:[reg:tmclerics:amnesia.effect,name:,isBad:true,isBeneficial:false],amplifier:0,duration:0,isSplashPotion:false,isAmbient:false}                                                          |
| toughasnails:cold_resistance_type      |  37 | PotionEffect:{Potion:[reg:toughasnails:cold_resistance,name:potion.cold_resistance,isBad:false,isBeneficial:true],amplifier:0,duration:1200,isSplashPotion:false,isAmbient:false}                             |
| toughasnails:heat_resistance_type      |  39 | PotionEffect:{Potion:[reg:toughasnails:heat_resistance,name:potion.heat_resistance,isBad:false,isBeneficial:true],amplifier:0,duration:1200,isSplashPotion:false,isAmbient:false}                             |
| toughasnails:long_cold_resistance_type |  38 | PotionEffect:{Potion:[reg:toughasnails:cold_resistance,name:potion.cold_resistance,isBad:false,isBeneficial:true],amplifier:0,duration:2400,isSplashPotion:false,isAmbient:false}                             |
| toughasnails:long_heat_resistance_type |  40 | PotionEffect:{Potion:[reg:toughasnails:heat_resistance,name:potion.heat_resistance,isBad:false,isBeneficial:true],amplifier:0,duration:2400,isSplashPotion:false,isAmbient:false}                             |
+----------------------------------------+-----+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Registry name                          |  ID | Effects                                                                                                                                                                                                       |
+----------------------------------------+-----+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
